User Name,Course Title,Quiz Score,Engagement Score,Assignment Grade,Overall Rating
Michael Long,Risk Management in Finance,66.0,61,72,74
Michael Long,React,67.0,88,77,79
Michael Long,Operating Systems Overview,83.0,93,62,80
Michael Long,Stakeholder Management,88.0,79,74,85
Michael Long,Express.js,67.0,97,71,78
Michael Long,Sales Analytics,91.0,84,91,92
Kevin Murray,Data Analysis with Pandas,64.0,68,62,71
Kevin Murray,Data Ethics,87.0,73,95,91
Kevin Murray,Data Analysis for Business Decisions,56.0,67,65,69
Kevin Murray,Data Visualization with Matplotlib,77.0,89,89,87
Kevin Murray,Data Cleaning & Preprocessing,88.0,66,70,82
Kevin Murray,Cryptocurrency Fundamentals,89.0,61,67,81
Kevin Murray,Computer Vision Basics,92.0,68,69,83
Kevin Murray,Backend Development Fundamentals,96.0,77,85,91
Kevin Murray,Understanding Consumer Behavior,75.0,79,51,72
Kevin Murray,Unsupervised Learning,72.0,75,86,83
Kevin Murray,Tokenomics,91.0,60,60,79
Kevin Murray,Virtual Reality Development,92.0,84,51,78
Kevin Murray,Introduction to UI/UX Design,62.0,72,73,74
Kevin Murray,DevOps in the Cloud,93.0,62,85,88
Kevin Murray,E-commerce Development Basics,90.0,100,80,90
Amy Ferrell,Data Visualization with Matplotlib,59.0,82,54,68
Amy Ferrell,Data Analysis for Business Decisions,51.0,64,71,69
Amy Ferrell,Data Cleaning & Preprocessing,72.0,55,76,77
Amy Ferrell,Data Ethics,71.0,54,83,79
Amy Ferrell,Data Analysis with Pandas,91.0,67,62,80
Amy Ferrell,Risk Management in Finance,82.0,77,90,88
Amy Ferrell,AI for Business,92.0,99,89,93
Amy Ferrell,Business Case Development,73.0,86,87,85
Amy Ferrell,Performance Optimization for Mobile Apps,84.0,72,91,88
Amy Ferrell,Big Data with Spark,86.0,68,77,84
Amy Ferrell,Quality Management,64.0,96,79,80
Amy Ferrell,Financial Reporting Standards,57.0,54,76,72
Amy Ferrell,Responsive Web Design,59.0,79,70,73
Amy Ferrell,Risk Management in Cybersecurity,67.0,58,74,75
Jo Turner,Data Cleaning & Preprocessing,89.0,67,50,75
Jo Turner,Data Analysis for Business Decisions,72.0,60,78,78
Jo Turner,Data Visualization with Matplotlib,77.0,70,60,75
Jo Turner,Data Analysis with Pandas,67.0,85,57,72
Jo Turner,Data Ethics,97.0,71,88,92
Jo Turner,Natural Language Processing Techniques,64.0,75,67,73
Jo Turner,Vulnerability Assessment,73.0,59,58,72
Jo Turner,Visual Design Basics,95.0,97,67,86
Jo Turner,Deployment of ML Models,90.0,73,82,88
Jo Turner,Tokenomics,99.0,100,93,97
Jo Turner,Risk Management in Projects,93.0,73,93,92
Dana Cardenas,Data Analysis with Pandas,83.0,50,66,77
Dana Cardenas,Data Cleaning & Preprocessing,57.0,92,71,74
Dana Cardenas,Data Ethics,85.0,60,76,82
Dana Cardenas,Data Analysis for Business Decisions,56.0,86,84,78
Dana Cardenas,Python for Data Science,68.0,56,56,69
Dana Cardenas,Penetration Testing,91.0,87,69,85
Dana Cardenas,Ethics in AI,86.0,71,72,82
Dana Cardenas,Azure Basics,97.0,61,62,82
Dana Cardenas,Graphic Design Basics for Content,62.0,63,68,72
Dana Cardenas,Ethereum Development,77.0,82,81,84
Dana Cardenas,Incident Response,50.0,69,66,68
Dana Cardenas,Stakeholder Management,52.0,88,78,74
Dana Cardenas,AI in Healthcare,65.0,98,62,74
Dana Cardenas,Communication Skills for Project Managers,84.0,62,50,73
Dana Cardenas,iOS Development Basics,94.0,73,70,85
Patrick Collier,Data Analysis for Business Decisions,94.0,84,93,94
Patrick Collier,Data Cleaning & Preprocessing,64.0,55,84,77
Patrick Collier,Data Analysis with Pandas,100.0,50,80,88
Patrick Collier,Data Visualization with Matplotlib,85.0,91,97,93
Patrick Collier,Data Ethics,54.0,68,91,78
Patrick Collier,Podcasting Fundamentals,82.0,72,97,90
Patrick Collier,Computer Vision Basics,79.0,55,81,82
Patrick Collier,App Monetization Strategies,69.0,77,56,71
Patrick Collier,Agile Project Management,58.0,95,56,69
Patrick Collier,Consensus Algorithms,99.0,73,93,94
Patrick Collier,Introduction to Finance,90.0,66,89,89
Patrick Collier,Natural Language Processing,89.0,52,54,75
Patrick Collier,Budgeting Basics,62.0,78,61,71
Patrick Collier,Introduction to AI,55.0,51,95,78
Erin Shelton,Data Visualization with Matplotlib,63.0,98,86,82
Erin Shelton,Data Cleaning & Preprocessing,54.0,66,64,68
Erin Shelton,Data Analysis with Pandas,82.0,92,69,82
Erin Shelton,Data Analysis for Business Decisions,97.0,72,96,95
Erin Shelton,Data Ethics,77.0,100,85,87
Erin Shelton,Mobile App Security,78.0,64,51,72
Erin Shelton,Email Marketing Basics,76.0,92,99,90
Erin Shelton,Investing Fundamentals,66.0,97,54,72
Erin Shelton,Video Production Basics,93.0,88,72,87
Erin Shelton,Cryptography Basics,66.0,78,51,69
Erin Shelton,Requirements Gathering Techniques,64.0,93,92,84
Angela Baker,Data Visualization with Matplotlib,50.0,61,50,61
Angela Baker,Data Cleaning & Preprocessing,97.0,76,53,80
Angela Baker,Data Analysis with Pandas,97.0,87,71,88
Angela Baker,Data Ethics,79.0,84,53,75
Angela Baker,Data Analysis for Business Decisions,62.0,80,56,69
Angela Baker,Introduction to AI,67.0,74,59,72
Angela Baker,Influencer Marketing,99.0,80,83,92
Angela Baker,Blockchain Security,78.0,96,55,76
Angela Baker,Usability Testing,85.0,84,96,92
Angela Baker,Progressive Web Apps (PWAs),93.0,61,83,88
Angela Baker,Continuous Integration and Delivery,84.0,98,94,92
Angela Baker,API Integration in Mobile Apps,92.0,95,62,83
Rebecca Hernandez,Data Visualization with Matplotlib,89.0,61,98,92
Rebecca Hernandez,Data Ethics,57.0,90,70,73
Rebecca Hernandez,Data Cleaning & Preprocessing,76.0,91,86,86
Rebecca Hernandez,Data Analysis with Pandas,65.0,78,72,76
Rebecca Hernandez,Data Analysis for Business Decisions,79.0,84,91,88
Rebecca Hernandez,Game Design Principles,94.0,98,61,84
Rebecca Hernandez,Backend Development Fundamentals,57.0,88,79,76
Rebecca Hernandez,Social Media Content Creation,86.0,60,80,84
Rebecca Hernandez,Reinforcement Learning,82.0,95,75,84
Rebecca Hernandez,Network Security Fundamentals,71.0,86,99,88
Rebecca Hernandez,Training and Development,70.0,82,79,80
Rebecca Hernandez,User Research Techniques,50.0,92,75,73
Rebecca Hernandez,Containerization with Docker,77.0,73,71,79
Austin Harrison,Data Analysis for Business Decisions,95.0,98,100,98
Austin Harrison,Data Cleaning & Preprocessing,61.0,92,76,77
Austin Harrison,Data Analysis with Pandas,91.0,89,81,89
Austin Harrison,Data Visualization with Matplotlib,65.0,61,94,82
Austin Harrison,Data Ethics,94.0,58,99,93
Austin Harrison,Express.js,71.0,64,77,78
Austin Harrison,Closing Sales Strategies,80.0,87,73,82
Austin Harrison,Responsive Web Design,66.0,72,63,72
Austin Harrison,SWOT Analysis for Business,52.0,97,65,71
Austin Harrison,Introduction to Machine Learning,81.0,87,71,82
Austin Harrison,Cloud Security Best Practices,53.0,97,94,81
Austin Harrison,Collaboration Tools in DevOps,63.0,53,88,78
Martin Dunn,Data Cleaning & Preprocessing,71.0,68,68,75
Martin Dunn,Data Visualization with Matplotlib,78.0,60,98,88
Martin Dunn,Data Analysis for Business Decisions,91.0,66,72,84
Martin Dunn,Data Ethics,51.0,60,78,71
Martin Dunn,Data Analysis with Pandas,85.0,64,99,91
Martin Dunn,Ethics in AI,74.0,65,97,86
Martin Dunn,Digital Sales Techniques,88.0,99,90,92
Martin Dunn,Visual Design Basics,51.0,92,95,80
Martin Dunn,Backend Development Fundamentals,77.0,86,85,85
Martin Dunn,Vulnerability Assessment,95.0,66,90,91
Monica Barrera,Data Ethics,87.0,85,64,81
Monica Barrera,Data Cleaning & Preprocessing,83.0,52,58,75
Monica Barrera,Data Visualization with Matplotlib,99.0,86,63,85
Monica Barrera,Data Analysis for Business Decisions,91.0,90,52,79
Monica Barrera,Content Promotion Strategies,77.0,69,59,74
Monica Barrera,Networking Basics,71.0,54,60,71
Monica Barrera,Blockchain Security,62.0,95,62,73
Monica Barrera,Automating Cloud Deployments,66.0,96,78,80
Monica Barrera,SEO Fundamentals,66.0,88,69,76
Monica Barrera,Introduction to Finance,94.0,94,56,82
Monica Barrera,Performance Optimization for Mobile Apps,61.0,68,94,81
Monica Barrera,Speech Recognition Technologies,59.0,61,51,65
Monica Barrera,Smart Contracts Development,99.0,63,70,85
Thomas Washington,Data Analysis with Pandas,58.0,57,100,81
Thomas Washington,Data Cleaning & Preprocessing,93.0,64,93,92
Thomas Washington,Data Visualization with Matplotlib,99.0,67,98,96
Thomas Washington,Data Ethics,78.0,94,64,79
Thomas Washington,Data Analysis for Business Decisions,91.0,94,51,79
Thomas Washington,Node.js,61.0,78,58,69
Thomas Washington,Time Management for Sales,85.0,98,62,81
Thomas Washington,Introduction to Business Analysis,51.0,64,92,76
Thomas Washington,Risk Analysis and Management,93.0,83,53,79
Thomas Washington,AI for Business,82.0,82,96,90
Thomas Washington,Troubleshooting Techniques,75.0,65,56,72
Thomas Washington,Diversity and Inclusion Initiatives,69.0,73,93,84
Thomas Washington,API Development,91.0,88,79,88
Thomas Washington,Introduction to IT Support,68.0,74,70,76
Thomas Washington,Monitoring and Logging,84.0,80,82,86
Douglas Dickerson,Data Analysis for Business Decisions,65.0,99,64,75
Douglas Dickerson,Data Analysis with Pandas,91.0,85,100,95
Douglas Dickerson,Data Cleaning & Preprocessing,50.0,71,72,70
Douglas Dickerson,Data Visualization with Matplotlib,50.0,82,66,69
Douglas Dickerson,Data Ethics,79.0,76,67,79
Douglas Dickerson,Wireframing and Prototyping,86.0,53,55,75
Douglas Dickerson,Labor Laws and Compliance,60.0,91,64,72
Douglas Dickerson,Introduction to Human Resources,66.0,89,84,81
Douglas Dickerson,Deep Learning with TensorFlow,82.0,53,75,80
Douglas Dickerson,Blogging for Beginners,100.0,79,93,95
Douglas Dickerson,Personal Finance Skills,80.0,91,94,90
Douglas Dickerson,Version Control with Git,99.0,99,91,96
Douglas Dickerson,Agile Project Management,88.0,81,91,91
Lori Young,Data Ethics,55.0,78,74,73
Lori Young,Data Cleaning & Preprocessing,97.0,61,56,80
Lori Young,Data Analysis with Pandas,62.0,57,50,65
Lori Young,Data Analysis for Business Decisions,55.0,63,98,80
Lori Young,Change Management Strategies,65.0,74,99,85
Lori Young,Talent Acquisition Strategies,84.0,75,82,86
Lori Young,Brand Management Online,62.0,73,68,73
Lori Young,Understanding Financial Markets,89.0,51,82,85
Lori Young,3D Game Development,87.0,72,61,79
Lori Young,Visual Design Basics,58.0,90,54,68
Steven Sullivan,Data Ethics,89.0,90,65,83
Steven Sullivan,Data Visualization with Matplotlib,67.0,89,61,74
Steven Sullivan,Data Cleaning & Preprocessing,78.0,84,85,85
Steven Sullivan,Data Analysis with Pandas,84.0,78,100,92
Steven Sullivan,Data Analysis for Business Decisions,57.0,62,60,67
Steven Sullivan,Presentation Skills for Sales,57.0,77,93,80
Steven Sullivan,Financial Reporting Standards,71.0,88,99,88
Steven Sullivan,Introduction to Cloud Computing,59.0,55,72,71
Steven Sullivan,Machine Learning Basics,58.0,100,83,79
Steven Sullivan,Cloud Security Best Practices,54.0,80,97,81
Steven Sullivan,Serverless Architecture,55.0,83,55,67
Steven Sullivan,Statistical Analysis,70.0,69,99,86
Steven Sullivan,Google Cloud Platform Essentials,56.0,56,75,71
Andre Miller,Data Visualization with Matplotlib,63.0,51,53,66
Andre Miller,Data Cleaning & Preprocessing,89.0,87,95,93
Andre Miller,Data Ethics,99.0,100,80,93
Andre Miller,Data Analysis for Business Decisions,77.0,96,62,78
Andre Miller,Data Analysis with Pandas,80.0,98,86,88
Andre Miller,Cloud Security Best Practices,93.0,59,53,77
Andre Miller,Personal Finance Skills,98.0,65,97,95
Andre Miller,Networking Basics,57.0,77,90,79
Andre Miller,Time Management for Sales,84.0,91,60,80
Andre Miller,Customer Service Excellence,55.0,90,56,68
Andre Miller,Project Management Basics,67.0,70,82,79
Andre Miller,Ethical Hacking Basics,66.0,68,80,78
David Moss,Data Analysis for Business Decisions,57.0,77,83,77
David Moss,Data Cleaning & Preprocessing,63.0,92,70,76
David Moss,Data Ethics,50.0,69,69,69
David Moss,Data Visualization with Matplotlib,68.0,72,53,70
David Moss,Data Analysis with Pandas,92.0,65,73,84
David Moss,Time Series Analysis,67.0,93,57,73
David Moss,Employee Engagement Techniques,89.0,51,84,86
David Moss,SEO Fundamentals,97.0,61,60,81
David Moss,Social Media Marketing,77.0,98,85,86
David Moss,SEO Best Practices,63.0,74,92,82
David Moss,Introduction to Cloud Computing,94.0,63,57,79
David Moss,Project Management Basics,94.0,51,94,91
David Moss,Container Orchestration with Kubernetes,79.0,55,74,79
David Moss,Introduction to Human Resources,85.0,89,75,85
William Moreno,Data Cleaning & Preprocessing,69.0,59,53,69
William Moreno,Data Analysis for Business Decisions,66.0,91,93,85
William Moreno,Data Analysis with Pandas,57.0,85,51,66
William Moreno,Data Visualization with Matplotlib,73.0,70,84,82
William Moreno,Data Ethics,85.0,95,71,84
William Moreno,Closing Sales Strategies,52.0,81,75,73
William Moreno,Risk Management in Cybersecurity,92.0,84,67,84
William Moreno,Blockchain Security,98.0,100,88,95
William Moreno,Customer Service Skills for IT,92.0,88,79,89
William Moreno,Talent Acquisition Strategies,94.0,84,93,94
William Moreno,Risk Management in Projects,78.0,57,61,74
Amanda Gutierrez,Data Ethics,61.0,87,99,85
Amanda Gutierrez,Data Visualization with Matplotlib,74.0,99,65,79
Amanda Gutierrez,Data Analysis for Business Decisions,73.0,56,73,77
Amanda Gutierrez,Data Cleaning & Preprocessing,93.0,83,91,93
Amanda Gutierrez,Data Analysis with Pandas,77.0,100,87,87
Amanda Gutierrez,MongoDB,90.0,95,79,89
Amanda Gutierrez,Understanding Consumer Behavior,77.0,58,67,76
Amanda Gutierrez,Network Security Fundamentals,71.0,100,60,76
Amanda Gutierrez,Python for Data Science,61.0,100,88,82
Amanda Gutierrez,Web Application Security,71.0,65,100,86
Amanda Gutierrez,Model Evaluation,53.0,60,83,74
Amanda Gutierrez,Influencer Marketing,55.0,81,61,69
Amanda Gutierrez,HR Technology Tools,70.0,92,71,79
Amanda Gutierrez,Consensus Algorithms,79.0,98,68,81
Amanda Gutierrez,Blockchain Security,63.0,52,74,73
Kimberly Moody,Data Analysis with Pandas,97.0,82,92,94
Kimberly Moody,Data Cleaning & Preprocessing,51.0,90,56,66
Kimberly Moody,Data Analysis for Business Decisions,92.0,58,91,90
Kimberly Moody,Data Visualization with Matplotlib,52.0,79,58,66
Kimberly Moody,Risk Management in Finance,52.0,91,92,80
Kimberly Moody,Understanding Consumer Behavior,96.0,54,99,94
Kimberly Moody,Editing and Proofreading Techniques,92.0,88,66,84
Kimberly Moody,Blockchain Use Cases,83.0,82,58,78
Kimberly Moody,Cryptography Basics,96.0,92,60,84
Kimberly Moody,Diversity and Inclusion Initiatives,87.0,87,68,83
Kimberly Moody,Change Management,88.0,74,95,91
Kimberly Moody,User Research Techniques,99.0,74,64,84
Kimberly Moody,Git & GitHub,89.0,83,95,93
Kimberly Moody,Affiliate Marketing,85.0,68,65,79
Kimberly Moody,Performance Optimization for Mobile Apps,57.0,76,72,73
Brenda Stephens,Data Ethics,92.0,87,74,87
Brenda Stephens,Data Analysis with Pandas,56.0,57,100,80
Brenda Stephens,Data Cleaning & Preprocessing,78.0,74,85,84
Brenda Stephens,Data Visualization with Matplotlib,60.0,80,84,78
Brenda Stephens,Data Analysis for Business Decisions,72.0,80,83,82
Brenda Stephens,Containerization with Docker,67.0,94,94,86
Brenda Stephens,Security in Cloud Computing,53.0,54,52,62
Brenda Stephens,Deep Learning with TensorFlow,80.0,82,51,74
Brenda Stephens,Unreal Engine Basics,60.0,100,87,81
Brenda Stephens,Cryptocurrency Fundamentals,97.0,63,93,93
Brenda Stephens,Agile Methodologies,55.0,76,76,73
Brenda Stephens,Hyperledger Basics,81.0,83,100,92
Brenda Stephens,Analytics for Marketers,83.0,78,88,88
Brenda Stephens,Closing Sales Strategies,60.0,57,65,69
Sarah Newton,Data Visualization with Matplotlib,69.0,68,51,69
Sarah Newton,Data Analysis for Business Decisions,68.0,63,74,76
Sarah Newton,Data Analysis with Pandas,95.0,56,61,80
Sarah Newton,Data Cleaning & Preprocessing,55.0,85,79,75
Sarah Newton,Data Ethics,86.0,75,95,91
Sarah Newton,Ethical Hacking Basics,50.0,79,54,64
Sarah Newton,Visual Design Basics,93.0,59,73,84
Sarah Newton,Cryptography Basics,82.0,95,86,88
Sarah Newton,Requirements Gathering Techniques,54.0,62,51,63
Sarah Newton,Agile Project Management,98.0,54,79,87
Sarah Newton,ITIL Foundations,54.0,86,94,80
Sarah Newton,Influencer Marketing,99.0,83,89,94
Gregory Cunningham,Data Ethics,97.0,66,77,87
Gregory Cunningham,Data Cleaning & Preprocessing,85.0,63,72,81
Gregory Cunningham,Data Analysis for Business Decisions,70.0,88,78,81
Gregory Cunningham,Data Visualization with Matplotlib,96.0,73,68,85
Gregory Cunningham,Data Analysis with Pandas,64.0,61,87,79
Gregory Cunningham,Performance Management Systems,54.0,71,72,71
Gregory Cunningham,Negotiation Techniques,78.0,81,78,83
Gregory Cunningham,Investing Fundamentals,87.0,59,78,84
Gregory Cunningham,Android Development Basics,96.0,87,85,92
Gregory Cunningham,Smart Contracts Development,91.0,74,50,77
Gregory Cunningham,Business Case Development,71.0,51,91,82
Gregory Cunningham,Introduction to Machine Learning,79.0,74,55,74
Gregory Cunningham,Presentation Skills for Business Analysts,54.0,98,68,72
Gregory Cunningham,Corporate Finance Essentials,90.0,50,71,81
Gregory Cunningham,Game Monetization Strategies,67.0,97,55,72
Timothy Lopez,Data Analysis for Business Decisions,68.0,83,91,84
Timothy Lopez,Data Cleaning & Preprocessing,72.0,69,94,85
Timothy Lopez,Data Visualization with Matplotlib,95.0,70,71,85
Timothy Lopez,Data Ethics,79.0,64,88,85
Timothy Lopez,Data Analysis with Pandas,79.0,78,52,74
Timothy Lopez,Social Media Marketing,86.0,85,78,86
Timothy Lopez,Collaboration Tools in DevOps,57.0,77,93,80
Timothy Lopez,Security in Cloud Computing,74.0,92,80,83
Timothy Lopez,Operating Systems Overview,99.0,62,62,83
Timothy Lopez,Serverless Architecture,87.0,64,94,90
Timothy Lopez,Email Marketing Basics,96.0,94,71,88
Timothy Lopez,Deep Learning with TensorFlow,98.0,77,86,92
Timothy Lopez,Closing Sales Strategies,95.0,95,53,81
Timothy Lopez,Quality Management,58.0,68,97,81
Timothy Lopez,API Integration in Mobile Apps,76.0,72,61,75
Karen Casey,Data Visualization with Matplotlib,99.0,71,67,85
Karen Casey,Data Analysis with Pandas,71.0,92,69,78
Karen Casey,Data Analysis for Business Decisions,91.0,72,93,92
Karen Casey,Data Ethics,97.0,67,73,86
Karen Casey,Data Cleaning & Preprocessing,90.0,55,52,75
Karen Casey,Introduction to Finance,80.0,84,95,90
Karen Casey,Tokenomics,54.0,90,55,67
Karen Casey,Azure Basics,59.0,89,81,78
Karen Casey,Influencer Marketing,60.0,56,89,78
Karen Casey,RESTful Services,55.0,75,95,80
Karen Casey,Change Management,89.0,88,100,95
Karen Casey,Introduction to IT Support,79.0,86,81,85
Karen Casey,Game Monetization Strategies,63.0,79,80,78
Jeffrey Taylor,Data Analysis with Pandas,89.0,83,87,90
Jeffrey Taylor,Data Ethics,92.0,95,100,97
Jeffrey Taylor,Data Cleaning & Preprocessing,65.0,94,75,78
Jeffrey Taylor,Data Analysis for Business Decisions,76.0,67,86,83
Jeffrey Taylor,Data Visualization with Matplotlib,57.0,74,83,76
Jeffrey Taylor,Content Promotion Strategies,92.0,90,81,90
Jeffrey Taylor,Model Evaluation,97.0,81,95,95
Jeffrey Taylor,Quality Management,98.0,96,67,87
Jeffrey Taylor,Visual Design Basics,73.0,86,55,73
Jeffrey Taylor,Business Process Modeling,57.0,88,95,82
Jeffrey Taylor,Deep Learning Fundamentals,96.0,87,84,92
Jeffrey Taylor,HR Analytics,63.0,78,67,73
Jeffrey Taylor,Google Cloud Platform Essentials,65.0,65,72,74
Jeffrey Taylor,Python for Data Science,63.0,63,69,72
William Williams,Data Visualization with Matplotlib,99.0,73,97,96
